client,insured_name,contact_email,field_name,field_value,field_id,sync_date
"Block Real Estate Services, LLC",GREAT RIVERS ASSOCIATES (EXPANSION),,Vendor ID,20075,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DAVID P. HOFER CHIROPRACTIC,,Vendor ID,20077,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",EDWARD JONES,,Vendor ID,20079,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DIANA M. DANG,,Vendor ID,20076,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","VAKOK ASIAN MARKET, LLC (EXPANSION)",,Vendor ID,20078,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",LISA CORYELL,,Vendor ID,20080,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",MYLA RUFFIN,,Vendor ID,20081,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",WRIGHT/LAIRD CASTING / HEATHER LAIRD,,Vendor ID,20082,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ANTHONY FALCON,,Vendor ID,20083,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",VICTOR CABELLERO,,Vendor ID,20085,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ANGEL ROMERO,,Vendor ID,20084,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SEEN PRODUCTIONS, LLC",,Vendor ID,20086,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","THE ANDERSONS, INC.",,Vendor ID,20092,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CENTIMARK CORPORATION,,Vendor ID,20093,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SHOOT 360 / MAMBAS BASKETBALL ACADEMY, LLC",,Vendor ID,20095,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","BODE CELLMARK FORENSICS, INC.",,Vendor ID,20094,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","STRATUS SURFACES, LLC",,Vendor ID,20096,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PINNACLE LOGISTICS GEORGIA, LLC",,Vendor ID,20097,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",MAWD PATHOLOGY GROUP PA (EXPANSION),,Vendor ID,20098,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MR. HANDY MAN / STAGG ENTERPRISES, LLC",,Vendor ID,20099,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","EXPRESS WOOD FLOORS, LLC",,Vendor ID,20100,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PROVIDER PLUS, INC.",,Vendor ID,20101,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",NAPA / GENUINE PARTS COMPANY (EXPANSION),,Vendor ID,20102,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",KU WOMEN'S HEALTH SPECIALTY CENTERS / KU GYNOCOLOGY AND OBSTETRICAL FOUNDATION,,Vendor ID,20103,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",THE UNIVERSITY OF KANSAS PHYSICIANS PLASTIC SURGERY,,Vendor ID,20104,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","USA VEIN CLINICS (FKA VEIN CLINICS OF AMERICA, INC.)",,Vendor ID,20105,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",OTOLARYNGOLOGY-HEAD AND NECK SURGERY / UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,,Vendor ID,20106,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",MID AMERICA CARDIOLOGY / UNIVERSITY OF KANSAS HOSPITAL,,Vendor ID,20107,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MCSHANE & BRADY, LLC",,Vendor ID,20108,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PIZZA HUT / GMRG ACQ 1, LLC #0359",,Vendor ID,20109,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","DIXIES DRINKS, LLC",,Vendor ID,20115,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","FIRST WATCH RESTAURANTS, INC.",,Vendor ID,20110,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","HENSLEY ELECTRIC, INC. (EXPANSION)",,Vendor ID,20114,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MATTRESS BY APPT / J AND T EXPERIENCE, LLC",,Vendor ID,20116,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","IMPACT INTERIORS, LLC (EXPANSION)",,Vendor ID,20117,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SEEN MERCHANDISING, LLC (EXPANSION)",,Vendor ID,20118,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CREATIVE NAIL DESIGN & SPA / STEVEN LAM AND BANG NGUYEN (EXPANSION),,Vendor ID,20119,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","TURN5, INC. (EXPANSION)",,Vendor ID,20122,6a07297dfb05b489b7312724,2026-05-17
