client,insured_id,insured_name,legal_name,primary_contact_email,primary_contact_name,compliance_status,verification_status,next_expiration,active,paused,country,city,state,sync_date,sync_timestamp
Canadian Pacific Kansas City,7060e5c8-bd10-42e0-9dc4-e6e048251390,Royal Regina Golf Club,,bhmk462006801@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,Regina,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7096938e-ea68-43a2-913b-b55e15874d81,Meunerie Sawyerville Inc.,,cmqk073010101@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,COOKSHIRE,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,70970e7b-db79-4ba3-91ce-52c604ee9f49,CENTURYTEL OF MIDWEST WISCONSIN,,4385301@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,RANDOLPH,WI,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,70b00ee0-9968-4abe-86ad-88712b598fdc,DINO'S LANDSCAPE & DESIGN,,1054197-ahmk255000401@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Lethbridge,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,70bb51a6-929e-4a2b-8e8b-ad361af3758b,MANITOBA HYDRO,,xglen00582f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,WINNIPEG,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,70bd9fc6-7359-4aeb-b3b1-6b290ca8233e,SHELL CANADA LIMITED,,1004238-xscot13766f02@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-07-01,true,false,CA,Calgary,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,70c0d2dd-e2f1-4872-9a19-ae4ec5ceedd6,QUALITY SUITES WHITBY,,cw66994@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-03-29,true,false,CA,Whitby,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,70eafbe9-c4fd-47e3-a83c-6f5346be3ad0,CHOICE PROPERTIES REIT,,1044823-tcmk538270103@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-01-01,true,false,CA,Toronto,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,70f55a5f-8ef1-416d-b206-48980147393e,GENERAL IRON INDUSTRIES INC,,1023131-3135101@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,Chicago,IL,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,70f77d7b-77df-4e84-bed2-e72c7e200330,CHIN-HO YANG,,gbmk058000102@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,CASTELGAR,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,71119019-a230-4a81-938a-b55139ced5b0,TRANS MOUNTAIN PIPELINE ULC,,gbmk504011701@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,BURNABY,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7122c8c5-a71b-43c7-b663-eb708206fef0,CHS INC,,1013980-09737c04@internalemail.com,,NEW,COMPLETE,,false,false,US,St Paul,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,71259fb1-7ed2-4a88-aa84-e5d50f92d080,JAY AND DEB JURRENS,,3433803@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,NEW HAMPTON,IA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,71280afd-21d0-4825-8c44-be9ed47ee077,FORTISBC INC,,xboun01033f02@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,KELOWNA,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7128585e-1937-4a95-9745-b9e8e796d819,CITY OF KAMLOOPS,,1035532-kamlbc7459001@internalemail.com,,NEW,COMPLETE,,false,false,CA,Kamloops,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,71745a40-8321-4968-b426-fbf83ec46cf0,LAKEVIEW INN,,5710015397@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Okotoks,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7184cd11-723c-4fe0-96e4-002b5485d360,PANEL CONSTRUCTION LTD,,acmk308002102@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,CALGARY,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,718c1ca1-5b92-40a9-be8e-1bc8a215c6ba,GREEN HILLS TELEPHONE CO,,1013883-4353101@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,Breckenridge,MO,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,719b0633-3e33-4a35-b27d-d8b3957e536e,DULUTH SEAWAY PORT AUTHORITY,,1018594-4117701@internalemail.com,,COMPLIANT,COMPLETE,2026-08-01,true,false,US,Duluth,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,719f9fc3-de68-46a8-8c3e-dd456fd23833,PATRICK A GROS TRUCKING,,2200001615@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-09-28,true,false,US,Heflin,LA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,71b1329d-4f57-4c5e-a4a2-54a206f1c1cb,HUGH BOYLE AND ANISSA GUENFOUD,,cmqk248010201@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,GRANBY,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,71c181ec-1e11-47cf-9940-9b0238952e20,"MIDWEST FIBER NETWORKS, LLC",,5083601@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,GLENDALE,WI,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,71c6000c-f7d7-4a7f-90ea-173cb14346eb,INTERFOR EAST LTD,,xf70104263a02@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,MONTREAL,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,71c9e20e-2f9d-4762-bf20-0c543e538c34,Gary Johnson and Kim Morgan,,xf70402155f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,ROSSPORT,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,71d1f157-91b7-422d-bd6d-56bbde4ef63d,BRUNOS CONTRACTING LTD,,1001751-xf70411668b01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-04-01,true,false,CA,Thunder Bay,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,71fe7195-9017-4506-b051-045435076f1e,MATTAWA AND AREA SNOWMOBILE,,1007178-xf60207146a01@internalemail.com,,COMPLIANT,COMPLETE,2026-10-01,true,false,CA,Mattawa,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,72018e16-bad3-414c-8324-549c1cc20f1b,COMFORT INN HAMILTON,,5710015963@internalemail.com,,PENDING,PENDING_INSURED_SUBMISSION,,true,false,CA,HAMILTON,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7201901b-68fb-4443-be63-5e1c8ddd678c,MCC TELEPHONY OF IOWA LLC,,5073401@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,MOLINE,IA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7202d218-ca1c-45a3-af12-25826e180a2a,C.A. VISSER FARMS LTD,,1043522-xmont04640f01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-04-01,true,false,CA,Stirling,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,720c3991-abcc-45f7-879e-d9a6eb42b366,INTERGRAPH CANADA LTD,,5600016816@internalemail.com,Deactivate,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-06-01,false,false,CA,Calgary,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,72206bce-2c16-4587-a813-448634e20270,Ville de Cookshire-Eaton,,1051441-macmqcooksh@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-12-31,true,false,CA,Cookshire,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,72262686-37e6-4fc0-b240-13ef574d1742,Titan Oils Inc,,1053812-sbaie01315a01@internalemail.com,,COMPLIANT,COMPLETE,2027-02-12,true,false,CA,Baie D'Urfe,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7248b31f-8c86-41aa-b9d3-6fae24fac3da,CANAD INNS FORT GARRY,,cw69263@internalemail.com,,PENDING,PENDING_INSURED_SUBMISSION,,true,false,CA,WINNIPEG,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,72561d91-f917-4e8b-a371-cbf4ba2b572d,RECRUITMENT PARTNERS CALGARY INC,,cw63746@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Edmonton,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,726566f5-f93a-41e7-8b6a-096b5f4cc785,"CENDRILLON, LLC",,1050461-4122301@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,Elmhurst,IL,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,729408e9-2e06-4087-8c2e-aef2f5a9483f,SOUTHBEND FARMS LIMITED,,1048597-xthom03741f03@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-04-02,true,false,CA,Oliver,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,72a7f2b7-bf02-49a8-b108-b5ccef34c831,WE FEST INC,,2940501@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,DETROIT LAKES,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,72ba0336-2766-408e-beec-270befc03572,TELUS QUEBEC,,1038724-xw20204620b01@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-06-01,true,false,CA,Ste Marie,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,72da24b0-0071-4eef-97c6-1338388588f1,EVRAZ INC.,,xlani00475f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,REGINA,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,72dc4e7d-b710-42a9-baf0-b9af38e9203f,CENTRAL MAINE & QUEBEC RAILWAY,,khmk350160409@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,HERMON,ME,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,72dde487-b131-43e8-9f7b-1dc2bc1c2631,"KPH TURCOT, UN PARTENARIAT S.E.N.C.",,mi20900120b01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,LAVAL,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,72f5b011-45e9-463f-a072-e5a9408d8255,MFC RESOURCE PARTNERSHIP,,xalde08590f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,CALGARY,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,72fe0259-4e6f-4b07-9787-946505e5bc45,Northern Plains Railroad,,60430@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-03-31,true,false,US,Fordville,ND,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,72fe2634-a70f-4d71-b510-f55d4e8a0fc0,"2625-2957 Quebec, Inc",,xf20502812a01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,SAINT-HYACINTHE,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7312b86f-fb0e-4592-82d0-a45d13542b80,EMBASSY SUITES BROOKFIELD,,5710012540@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-05-15,true,false,US,Brookfield,WI,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,73149ec5-62db-445d-86c3-d39fcc575364,QUALITY INN,,5710015929@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-11-22,false,false,US,Grand Forks,ND,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7336ab17-4cc0-4286-87d4-ba16f0cf4d19,SHELL CANADA ENERGY,,mscot13715d01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,CALGARY,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,736ae556-7d97-467b-a134-19f92f9eee50,HYLAND CARPET LTD,,tnmk708100501@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,SUDBURY,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7371c647-48c6-492b-9dd4-496a15157bda,City of Winnipeg,,xglen00324f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,WINNIPEG,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,737c6e0b-fe10-49f5-a63f-9f0f6c7dfcc5,SRT COMMUNICATIONS INC,,1015686-5005201@internalemail.com,,COMPLIANT,COMPLETE,2027-01-01,true,false,US,Minot,ND,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,73854ac6-a50f-4aed-931d-f33810d109bf,MATTHEW J LARSON,,1050412-26942a02@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-10-28,true,false,US,Rochester,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7391fcf5-5075-491e-9cf6-8b0d70d29c31,Data Communications Management Corp,,cw62012@internalemail.com,Deactivate,COMPLIANT,COMPLETE,2026-01-30,false,false,CA,Brampton,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,73994ab7-b4fe-46e3-94f4-a45638757fa0,TIME WARNER CABLE,,4275401@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,SCHENECTADY,NY,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,73b4cc7c-0b00-4f1b-82a5-871225ce8c32,SHAH TRADING COMPANY LTD,,1028183-si40418090b01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Toronto,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,73b6b117-c9a2-4f12-8efc-a4aed304ff71,LEDUC GOLF & COUNTRY CLUB,,xbret00114f02@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,LEDUC,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,73b75d30-92f2-4717-bc2b-be623e294cd2,CITY OF CALGARY,,acmk308087101@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,CALGARY,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,73bda0f3-e23f-4e99-af1e-da2ee83f6a18,VIALTO CPA LLP,,cw62503@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,false,false,CA,Toronto,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,73bf325e-db20-4688-bc5d-b3cc71dbf439,NATURAL SETTINGS LAND CORP,,gbmk318000803@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,NELSON,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,73dd75aa-e0e5-4e72-a063-568f47fc4f14,SINNOTT FARM SERVICES LTD,,ahok328000102@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,PINCHER CREEK,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,73e1208f-a832-47ab-b042-39b9297750a2,THE CITY OF EDMONTON,,mledu09207d01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,EDMONTON,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,73e4d33c-1815-494e-a81c-af6bdf6a35af,LYLE & CHANTAL FREIMARK,,1054096-xmacr11641f01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-12-13,true,false,CA,Cypress County,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,73fbaad3-99ac-4958-bd6d-2252a5dc1c5c,RTM,,1002730-kmmm419010501@internalemail.com,,NEW,COMPLETE,,false,false,CA,Montreal,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74132045-f73b-47be-afe2-a275d8dd9f25,Lorraine Walters,,1053314-xthom11630f02@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Boston Bar,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74178e51-fb09-4cc8-b5b7-f3efbff4e4e8,Muskoka Lumber Building,,1039808-si60100000a01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Port Carling,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,741aa3d8-3e85-40b0-a63c-23585ced05e3,THE ARTHUR COMPANIES INC,,-5001801@internalemail.com,,COMPLIANT,COMPLETE,2026-12-01,true,false,US,Arthur,ND,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,741e6b0f-0611-42e5-8fb1-ed9face7f5bc,OPTA MINERALS,,twmk818010104@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,WATERDOWN,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7420586f-c372-4f6e-8bff-28704679bede,ARTHUR ANDREWS PROPERTY,,4358401@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,FAIRMONT,MN,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7424c48a-83ff-499b-a21b-79359efcef33,ARDENT MILLS,,1032040-3158501@internalemail.com,,NEW,COMPLETE,,false,false,US,Denver,CO,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74288e94-d7ba-4d67-bace-46d7374e7249,ZYTECH BUILDING SYSTEMS LP,,ahmk024000102@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,BALZAC,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,742f7068-72ea-4754-a4de-fd5ae7f3746c,TRINIDAD BENHAM CORP,,3137801@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,Denver,CO,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74309f6d-f141-4299-980e-68327f444a91,MIDCONTINENT COMMUNICATIONS,,5102001@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,SOUTH SIOUX FALLS,SD,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,743944d8-b504-4274-8e81-facf3791d60a,KEYSTONE ENVIRONMENTAL LTD,,1043878-mcasc11550e01@internalemail.com,,NEW,COMPLETE,,false,false,CA,Burnaby,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,743c85a5-f8a7-461e-97f0-0253decfa83d,SPECTRA COMMUNICATIONS GROUP LLC,,4358001@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,MONROE,LA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74429080-ce91-4c30-8137-0d6b03671b4c,"AMERICAN MOVING & STORAGE OF LEESVILLE, INC.",,2200001389@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-04-01,true,false,US,Leesville,LA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,744a4baf-6ad4-4d2a-9b5c-309006ab2106,CITY OF SASKATOON,,bhmk498000303@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,SASKATOON,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74602251-05d7-48a6-8494-a2f91931e962,CITY OF SAULT STE MARIE,,tnmk690140104@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,SAULT SAINTE MARIE,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7469d06c-ec69-4c18-9f3e-dea9fb12803f,LANE CONSTRUCTION CORP.,,xg8301u02317a@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,BANGOR,ME,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,746a0eae-9bc1-4361-a508-627ebba76dbe,CLUB �TOILE DOR�E DE DALHOUSIE INC,,1043887-khmk330010209@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Dalhousie Station,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,748646cd-824d-4249-915f-e3c430a5e8ac,PENDAFORM COMPANY,,1049284-4121201@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-05-01,true,false,US,Portage,WI,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,748ee030-6a89-466b-b4dd-3770a6bdce61,CHRISTIE BUILDING HOLDING COMPANY,,1042555-cwmk268005403@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-10-14,true,false,CA,Winnipeg,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74915f50-b710-4339-8698-baa0294edbf5,101192476 SASKATCHEWAN LTD,,1043109-bhme311000303@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-05-15,true,false,CA,Lang,SK,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74998303-5fa4-4702-89b5-7f9ad35ac6b6,"NORTH AMERICAN RAILWAY SERVICES, INC.",,2200001732@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,false,false,US,Shreveport,LA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,749b2f07-9736-4f3b-857e-5b462c5c1de4,KRUGER PRODUCTS LTD,,xwesb00919f01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,NEW WESTMINSTER,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74a5e0d6-0990-4ec4-8528-ed2f811c984d,GERDAU AMERISTEEL CORPORATION,,1053639-si20202162b01@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-07-01,true,false,CA,St Jean Sur Richelieu,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74a73bd6-bb7a-4ba5-96be-93553a24a282,"ALTALINK, L.P.",,xcrow09685f03@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,CALGARY,AB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74af5c84-dcbd-492a-82d0-f68d41782636,DOFASCO INC,,xf90200012a01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,Hamilton,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74e412da-9cec-4678-bb41-81eb85fa35ab,TEASDALE FOODS INC,,1045498-stabe06990a01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,Atwater,CA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74e5c166-0056-404c-8c3d-46797895d67b,TAPPEN ESTATES,,gbmk425050501@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,SALMON ARM,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74e79f2b-4b71-4b97-9239-288b624e7dcd,LES POTEAUX LPB INC,,xf60500672a01@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,MASSON,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74ea0fed-05ad-429f-97d4-80982cf04b60,Derk & Lori Tewinkel,,1053328-xf50208225a01@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-12-04,true,false,CA,Blenheim,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,74f07c04-c9fc-48ae-8a67-f9e5bc324476,CITY OF KAMLOOPS,,gbmk225070302@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,KAMLOOPS,BC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7514c19d-4bf5-416e-a768-d31ae4708798,"WCC, LLC",,1048322-4398402@internalemail.com,,COMPLIANT,COMPLETE,2027-02-22,true,false,US,Wilton,NY,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7516cb58-af68-4eab-8212-083faf027ea4,GBOGH LLC,,3522201@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,HORACE,ND,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,75178e08-c05c-4891-b35a-723df1d67469,CITY OF PLATTSBURGH,,1015250-623017501@internalemail.com,,COMPLIANT,COMPLETE,2026-07-16,true,false,US,Plattsburgh,NY,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7523cde3-91ca-49b9-bd88-eef38248d948,6243569 MB LTD,,chmk238000502@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,SUNNYSIDE,MB,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7527bedb-86e0-4d90-a743-6ff19b5f6f45,CHARTER COMMUNICATIONS INC.,,4277801@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,US,PLATTSBURGH,NY,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7531d84c-2144-4896-b0e8-c7abb6f11f66,RESERVATION TELEPHONE COOP,,1015422-5003101@internalemail.com,,NEW,COMPLETE,,false,false,US,Parshall,ND,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7546f1a2-58d9-4e0b-b74d-ef7c5a68b58c,MODJESKI & MASTERS INC,,2200001713@internalemail.com,,COMPLIANT,COMPLETE,2027-01-01,false,false,US,Mechanicsburg,PA,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,75477620-200b-46dd-97b7-13a27471f87b,RIOCAN DUPONT HOLDINGS INC. and,,1049238-mi40100397sh1@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,CA,Toronto,ON,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,7569a323-fb84-43ee-bd5c-735dd8c2f9f7,VILLE DE MONTREAL,,xp23800102b02@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,,false,false,CA,MONTREAL,QC,05/08/2026,05/08/2026 12:26:06
Canadian Pacific Kansas City,75a8db00-6107-4b68-a702-265a0d21fcac,KILLARNEY LAKESIDE GOLF CLUB LTD,,1004214-xnapi05314f01@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-05-15,true,false,CA,Killarney,MB,05/08/2026,05/08/2026 12:26:06
