client,id,display_name,requirement,cred_name,country,state,county_or_region,city,issuing_authority,sync_date,sync_timestamp
A G Equipment Company,64ce9109-a9ff-48da-a6c4-e49fb6ae2edc,"United States, Washington D.C. - D.C. Board of Industrial Trades, Department of Licensing and Consumer Protection - Master Plumber/Gasfitter License",PLUMBER_LICENSE,Master Plumber/Gasfitter License,United States,Washington D.C.,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,7bfb5b1c-94a3-4372-8f55-9fda637a98e9,"United States, Alabama - Alabama Board of Heating, Air Conditioning & Refrigeration Contractors - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Alabama,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,218d09e6-3490-43e4-98ef-0de1bd95689b,"United States, Alaska - Alaska Department of Commerce, Community, and Economic Development - Mechanical Administrator – HVAC",HVAC_LICENSE,Mechanical Administrator – HVAC,United States,Alaska,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,32ddca84-0a23-46e5-92fd-335c94bfbac7,"United States, Arizona - Arizona Registrar of Contractors - C-39 Air Conditioning and Refrigeration License",HVAC_LICENSE,C-39 Air Conditioning and Refrigeration License,United States,Arizona,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,0f6a9b94-83ea-4650-8928-457cf798052f,"United States, Arkansas - Arkansas Department of Labor and Licensing - HVAC/R Contractor License",HVAC_LICENSE,HVAC/R Contractor License,United States,Arkansas,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,c3f43441-b2e5-4816-adc5-2433b2d5c7d9,"United States, California - California Contractors State License Board - C-20 Warm-Air Heating, Ventilating and Air-Conditioning License",HVAC_LICENSE,"C-20 Warm-Air Heating, Ventilating and Air-Conditioning License",United States,California,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,225be9d5-d3b1-461b-b5b9-570abbc0c29b,"United States, Colorado - Appropriate city or county authority - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Colorado,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,daf46e71-3554-4586-806d-84400d69a1a9,"United States, Connecticut - Connecticut Department of Consumer Protection - S-1 Unlimited Heating, Piping and Cooling Contractor License",HVAC_LICENSE,"S-1 Unlimited Heating, Piping and Cooling Contractor License",United States,Connecticut,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,a6d7a111-67f3-49e5-af92-5a9aa014646d,"United States, Delaware - Delaware Board of Plumbing, Heating, Ventilation, Air Conditioning and Refrigeration Examiners - Master HVACR License",HVAC_LICENSE,Master HVACR License,United States,Delaware,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,fa127a8f-7409-4fb9-abda-3cb22809c003,"United States, Florida - Florida Department of Business and Professional Regulation - Certified Air Conditioning Contractor License",HVAC_LICENSE,Certified Air Conditioning Contractor License,United States,Florida,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,3092a88f-9d94-40b9-a2ab-94b2f0593c10,"United States, Georgia - Georgia State Licensing Board for Residential and General Contractors - Conditioned Air Contractor License (Class I & II)",HVAC_LICENSE,Conditioned Air Contractor License (Class I & II),United States,Georgia,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,a160697d-f591-4d88-bb93-b9a377785698,"United States, Hawaii - Hawaii Department of Commerce and Consumer Affairs - C-52 Ventilating and Air Conditioning Contractor License",HVAC_LICENSE,C-52 Ventilating and Air Conditioning Contractor License,United States,Hawaii,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,3e429a54-5733-4f0b-92c2-dbf14900cad8,"United States, Idaho - Idaho Division of Occupational and Professional Licenses - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Idaho,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,1603eb75-826f-4d23-b39a-3f7b95423a4d,"United States, Illinois - Appropriate city or county authority - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Illinois,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,05f0b9ae-fafb-4c2c-bb04-4190709de6a0,"United States, Indiana - Appropriate city or county authority - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Indiana,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,033e2de2-89f2-4b6f-b17c-21b13505256d,"United States, Iowa - Iowa Plumbing and Mechanical Systems Board - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Iowa,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,73738b6e-f356-4071-9864-6bf7e1b40b98,"United States, Kansas - Appropriate city or county authority - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Kansas,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,ebdf5a2e-46d4-4cd5-8679-76ed7b51bfc7,"United States, Kentucky - Kentucky Department of Housing, Buildings and Construction - Master HVAC Contractor License",HVAC_LICENSE,Master HVAC Contractor License,United States,Kentucky,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,012cc2b2-d319-4451-a6c2-5601b50669eb,"United States, Louisiana - Louisiana State Licensing Board for Contractors - Mechanical Contractor License",HVAC_LICENSE,Mechanical Contractor License,United States,Louisiana,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,c0ff49e9-8917-432d-a2f5-85bc0be499f7,"United States, Maryland - Maryland Board of Heating, Ventilation, Air Conditioning and Refrigeration Contractors - Master HVACR Contractor License",HVAC_LICENSE,Master HVACR Contractor License,United States,Maryland,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,5aa5e570-ad86-4989-bad2-8da368414771,"United States, Massachusetts - Massachusetts Division of Professional Licensure - Refrigeration Contractor License",HVAC_LICENSE,Refrigeration Contractor License,United States,Massachusetts,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,d4d51692-871b-4f03-844f-e8f86b91f17a,"United States, Michigan - Michigan Department of Licensing and Regulatory Affairs - Mechanical Contractor License",HVAC_LICENSE,Mechanical Contractor License,United States,Michigan,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,4b21b387-6693-4ef9-b20c-99caee4ed202,"United States, Minnesota - Minnesota Department of Labor and Industry - Mechanical Contractor Bond",HVAC_LICENSE,Mechanical Contractor Bond,United States,Minnesota,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,60d07583-3fa6-4263-91d1-98b768a6ece4,"United States, Mississippi - Mississippi State Board of Contractors - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Mississippi,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,7d0d568e-217e-4015-8b79-63c05520bc42,"United States, Missouri - Appropriate city or county authority - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Missouri,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,fb85778b-99bf-4484-addb-b3eb06fe4035,"United States, Montana - Montana Department of Labor and Industry - HVAC Contractor Registration",HVAC_LICENSE,HVAC Contractor Registration,United States,Montana,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,1759779d-4a6b-4045-ac7f-cf5317dbacd6,"United States, Nebraska - Nebraska Department of Labor - HVAC Contractor Registration",HVAC_LICENSE,HVAC Contractor Registration,United States,Nebraska,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,a9f4f0f5-6dfe-4400-a67b-eb3d1ef300c1,"United States, Nevada - Nevada State Contractors Board - C-21 Refrigeration and Air Conditioning Contractor License",HVAC_LICENSE,C-21 Refrigeration and Air Conditioning Contractor License,United States,Nevada,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,53de71d3-1809-4e1f-ae04-635d448ac3a6,"United States, New Hampshire - New Hampshire Mechanical Licensing Board - Gas Fitter License",HVAC_LICENSE,Gas Fitter License,United States,New Hampshire,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,0f30f1bd-10ab-4a52-8300-97da45948d8a,"United States, New Jersey - New Jersey Division of Consumer Affairs, State Board of Examiners of Heating, Ventilating, Air Conditioning and Refrigeration Contractors - Master HVACR Contractor License",HVAC_LICENSE,Master HVACR Contractor License,United States,New Jersey,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,1f0cb298-44f0-4b2c-a4a1-5f7018cfd027,"United States, New Mexico - New Mexico Regulation and Licensing Department - MM-2 Mechanical Contractor License",HVAC_LICENSE,MM-2 Mechanical Contractor License,United States,New Mexico,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,012fc36f-93cd-47a7-9fef-cda18526f5e4,"United States, New York - Appropriate city or county authority - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,New York,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,6eb31597-6c3e-407f-b8a2-8fb1f7f8ba47,"United States, North Carolina - North Carolina State Board of Examiners of Plumbing, Heating and Fire Sprinkler Contractors - Heating Group 1, 2, or 3 Contractor License",HVAC_LICENSE,"Heating Group 1, 2, or 3 Contractor License",United States,North Carolina,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,dcf03d8c-83cb-4e9d-8adf-6179417a5ca6,"United States, North Dakota - North Dakota State Plumbing Board - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,North Dakota,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,bac0b4bc-09ae-4d0c-8e17-4b2a5bbd0c70,"United States, Ohio - Ohio Construction Industry Licensing Board - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Ohio,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,86ea896f-c6a2-4c12-88d7-70b223ba0cb2,"United States, Oklahoma - Oklahoma Construction Industries Board - Mechanical Contractor License",HVAC_LICENSE,Mechanical Contractor License,United States,Oklahoma,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,6db83fa0-2a76-4611-a49c-b1912dfc175f,"United States, Oregon - Oregon Construction Contractors Board - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Oregon,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,77773a3a-c554-42f3-a4de-16e48c64d1ba,"United States, Pennsylvania - Appropriate city or county authority - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Pennsylvania,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,83497d9c-d7a2-4a2e-9728-1c75cfd7961c,"United States, Rhode Island - Rhode Island Department of Labor and Training - Refrigeration Contractor License",HVAC_LICENSE,Refrigeration Contractor License,United States,Rhode Island,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,21a66cd9-9c1b-4c3f-8dfa-acbd168c1fc3,"United States, South Carolina - South Carolina Department of Labor, Licensing and Regulation - Mechanical Contractor License",HVAC_LICENSE,Mechanical Contractor License,United States,South Carolina,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,ad053dab-baee-4985-9e46-515b0629adbb,"United States, South Dakota - South Dakota Plumbing Commission - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,South Dakota,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,5e3fe406-7db0-4d27-b4f1-bf9691c6b4e1,"United States, Tennessee - Tennessee Board for Licensing Contractors - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Tennessee,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,003267e0-5a30-4946-a718-b71228ef32e6,"United States, Texas - Texas Department of Licensing and Regulation - Air Conditioning and Refrigeration Contractor License",HVAC_LICENSE,Air Conditioning and Refrigeration Contractor License,United States,Texas,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,391a414e-2e2c-4b9c-b0a5-32fa8a0187a5,"United States, Utah - Utah Division of Occupational and Professional Licensing - S350 HVAC Contractor License",HVAC_LICENSE,S350 HVAC Contractor License,United States,Utah,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,6f824cb0-f003-4c4e-b6e9-7750b431928f,"United States, Virginia - Virginia Department of Professional and Occupational Regulation - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Virginia,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,9d1c001c-2575-48ff-b3d1-5bbb1f0c80d3,"United States, Washington - Washington State Department of Labor & Industries - HVAC/R Contractor License",HVAC_LICENSE,HVAC/R Contractor License,United States,Washington,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,c6f59044-9371-4b1d-866e-32e6cd8c9168,"United States, West Virginia - West Virginia Division of Labor - HVAC Technician Certification",HVAC_LICENSE,HVAC Technician Certification,United States,West Virginia,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,8e6d36b6-8cf2-457e-a3bd-39d7bef48e22,"United States, Wisconsin - Wisconsin Department of Safety and Professional Services - HVAC Contractor Certification",HVAC_LICENSE,HVAC Contractor Certification,United States,Wisconsin,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,c093724d-561d-4876-bf4e-3a4b8e5ac324,"United States, Wyoming - Appropriate city or county authority - HVAC Contractor License",HVAC_LICENSE,HVAC Contractor License,United States,Wyoming,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,48c0507c-fc71-400f-b973-ebd83d316e61,"United States, Washington D.C. - D.C. Board of Industrial Trades, Department of Licensing and Consumer Protection - Master HVAC Contractor License",HVAC_LICENSE,Master HVAC Contractor License,United States,Washington D.C.,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,df465048-2d9c-4300-8fa7-d7dd4595621e,"United States, Alabama - Alabama Electrical Contractors Board - Master Electrician License",ELECTRICIAN_LICENSE,Master Electrician License,United States,Alabama,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,6df553e3-cb1b-4d34-ac5d-a29002f1995c,"United States, Alaska - Alaska Department of Commerce, Community, and Economic Development - Electrical Administrator License",ELECTRICIAN_LICENSE,Electrical Administrator License,United States,Alaska,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,efffc1b8-134f-42bd-ba76-b32620297277,"United States, Arizona - Arizona Registrar of Contractors - C-11 Electrical Contractor License",ELECTRICIAN_LICENSE,C-11 Electrical Contractor License,United States,Arizona,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,1488a877-e72e-4668-ab75-9007729b898f,"United States, Arkansas - Arkansas Department of Labor and Licensing, Board of Electrical Examiners - Master Electrician License",ELECTRICIAN_LICENSE,Master Electrician License,United States,Arkansas,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,6b64dd27-49c1-4cb7-9c4d-5649941c4ee7,"United States, California - California Department of Industrial Relations, Division of Labor Standards Enforcement - General Electrician Certification",ELECTRICIAN_LICENSE,General Electrician Certification,United States,California,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,f750a962-3084-48be-9dfa-bb606633f933,"United States, Colorado - Colorado Department of Regulatory Agencies, State Electrical Board - Master Electrician License",ELECTRICIAN_LICENSE,Master Electrician License,United States,Colorado,,,,06/01/2026,06/01/2026 12:00:46
A G Equipment Company,525d550d-e55b-4eef-9e99-7352709b1550,"United States, Connecticut - Connecticut Department of Consumer Protection - E-1 Unlimited Electrical Contractor License",ELECTRICIAN_LICENSE,E-1 Unlimited Electrical Contractor License,United States,Connecticut,,,,06/01/2026,06/01/2026 12:00:46
